"Time (UTC)","Google (Search)","Telescope (# Unique Source IPs)","BGP (#Visible /24s)","Active Probing (#/24s Up)","Mozilla (City Count)"
"2025-12-14 00:30:00",19.987087634811164,21.41113565035453,99.93436744625333,97.27402776306029,
"2025-12-14 01:00:00",17.91004833729872,21.41113565035453,99.93276665225952,96.94818268517538,12.5
"2025-12-14 01:30:00",16.466310072101184,20.992676973148903,99.9355680417487,96.75479495602417,
"2025-12-14 02:00:00",17.268434328167125,21.45763105893293,99.93156605676415,96.70975945745471,20
"2025-12-14 02:30:00",19.829775987986455,20.062768801580845,99.93396724775488,96.341528027975,
"2025-12-14 03:00:00",25.632418979911105,19.609438567941417,99.93236645376106,96.37331779167108,42.5
"2025-12-14 03:30:00",33.2465636519553,23.084970359177035,99.93876962973634,96.59319699056904,
"2025-12-14 04:00:00",40.30651071452212,34.73207020806695,99.93276665225952,96.78923386669493,72.5
"2025-12-14 04:30:00",47.36838852939914,40.07904219458329,99.93436744625333,97.03030624139028,
"2025-12-14 05:00:00",56.964305697622855,40.358014646053704,99.93156605676415,97.24753629331356,77.5
"2025-12-14 05:30:00",63.843221310208165,40.764849471114736,99.93276665225952,97.52569672565436,
"2025-12-14 06:00:00",71.41217742512647,37.010345228408696,99.92956506427187,97.63961004556533,77.5
"2025-12-14 06:30:00",76.28422991232536,33.76729048006509,99.92876466727498,98.03433294479179,
"2025-12-14 07:00:00",81.30110868853079,33.18609787283506,99.93036546126879,98.02903465084243,77.5
"2025-12-14 07:30:00",83.13176072766933,34.62745553876555,99.93036546126879,98.17208858747483,
"2025-12-14 08:00:00",85.00387839409625,32.60490526560502,99.93076565976725,98.39991522729682,77.5
"2025-12-14 08:30:00",82.38117728383216,33.73241892363129,99.92996526277034,98.60389954434673,
"2025-12-14 09:00:00",80.20279422771085,35.09240962454958,99.93196625526261,98.68602310056163,75
"2025-12-14 09:30:00",83.08031730251878,31.244914564686738,99.93436744625333,98.87146338878881,
"2025-12-14 10:00:00",87.45782181058901,29.571079855864234,99.93997022523172,98.99332414962383,70
"2025-12-14 10:30:00",88.7820023267357,26.851098454027667,99.93796923273943,99.09399173466143,
"2025-12-14 11:00:00",88.22043370019108,23.596419853539466,99.93756903424098,99.00921903147187,62.5
"2025-12-14 11:30:00",85.33148145982227,23.991630826455886,99.94677359970547,99.42513510649572,
"2025-12-14 12:00:00",82.34043640553472,24.64256654655353,99.9391698282348,99.38274875490093,67.5
"2025-12-14 12:30:00",80.51926965567287,23.921887713588283,99.93276665225952,99.34036240330613,
"2025-12-14 13:00:00",78.46034884921912,22.29454841334418,99.91435752133059,99.23704567129384,67.5
"2025-12-14 13:30:00",74.53837620183283,23.68941067069627,99.92116089580432,99.28208116986332,
"2025-12-14 14:00:00",76.881104797517,20.399860513774264,99.94077062222864,99.18406273180037,67.5
"2025-12-14 14:30:00",78.84727387741728,18.923631291409972,99.93756903424098,99.3853979018756,
"2025-12-14 15:00:00",82.47516126165287,20.992676973148903,99.93756903424098,99.19995761364842,67.5
"2025-12-14 15:30:00",80.67189577411314,21.08566779030571,99.9391698282348,99.04365794214264,
"2025-12-14 16:00:00",81.00285289611739,21.132163198884115,99.94437240871473,99.3642047260782,62.5
"2025-12-14 16:30:00",81.89162570946903,22.643263977682206,99.95757895916375,98.54826745787857,
"2025-12-14 17:00:00",82.65942500260326,22.608392421248404,99.95437737117611,99.42778425347039,60
"2025-12-14 17:30:00",84.98637038356455,18.447053353481344,99.95437737117611,98.82642789021936,
"2025-12-14 18:00:00",84.56441252482948,20.9461815645705,99.95597816516992,99.01716647239589,60
"2025-12-14 18:30:00",85.37077285811588,22.44565849122399,99.95357697417919,99.07544770583873,
"2025-12-14 19:00:00",85.34326644688065,20.46960362664187,99.95357697417919,98.88735827063687,57.49999999999999
"2025-12-14 19:30:00",80.31650163276268,21.631988841101943,99.95197618018537,98.9535869450037,
"2025-12-14 20:00:00",76.72506847735909,21.225154016040918,99.95517776817302,98.82907703719404,45
"2025-12-14 20:30:00",76.62533339435633,21.329768685342323,99.95197618018537,98.42640669704356,
"2025-12-14 21:00:00",67.54118001860225,23.51505288852726,99.95357697417919,98.69132139451096,42.5
"2025-12-14 21:30:00",55.912895241153414,23.747529931419272,99.95197618018537,98.62244357316945,
"2025-12-14 22:00:00",46.959108932921836,23.654539114262466,99.95357697417919,98.30454593620856,27.500000000000004
"2025-12-14 22:30:00",39.097341011802804,22.329419969777987,99.95197618018537,98.34428314082867,
"2025-12-14 23:00:00",33.06921398006275,21.28327327676392,99.94957498919464,97.86478753841263,15
"2025-12-14 23:30:00",26.532295124707776,20.818319190979892,99.94637340120698,97.77206739429904,
"2025-12-15 00:00:00",22.438695792946163,19.85353946297803,99.95037538619155,97.18395676592138,10
"2025-12-15 00:30:00",18.86901044675035,20.713704521678487,99.94957498919464,97.3455547313765,
"2025-12-15 01:00:00",16.715217996427025,20.76019993025689,99.95437737117611,96.9667267139981,12.5
"2025-12-15 01:30:00",15.290131954534427,19.144484482157388,99.9195601018105,96.65412737098654,
"2025-12-15 02:00:00",16.144439360454633,20.00464954085784,99.90035057388465,96.16933347462118,17.5
"2025-12-15 02:30:00",18.451052703374653,20.49285133093107,99.91075573484449,95.91766451202713,
"2025-12-15 03:00:00",23.800911113844162,22.875741020574218,99.92636347628424,96.0845607714316,40
"2025-12-15 03:30:00",31.505835554448925,25.8398233174474,99.941971217724,96.42630073116457,
"2025-12-15 04:00:00",38.33316540968909,39.428106474485645,99.941971217724,96.72300519232809,72.5
"2025-12-15 04:30:00",44.75557908417617,49.28513309310706,99.9435720117178,97.07534173995973,
"2025-12-15 05:00:00",53.530157977052085,48.099500174357786,99.9435720117178,97.43562572851542,75
"2025-12-15 05:30:00",59.17830962820596,46.774381029873304,99.941971217724,97.61311857581859,
"2025-12-15 06:00:00",64.38405339266393,45.21678484249681,99.9427716147209,97.69259298505882,77.5
"2025-12-15 06:30:00",69.14979757358695,42.08996861559921,99.94157101922553,98.03963123874114,
"2025-12-15 07:00:00",72.6577695355354,40.33476694176451,99.94397221021626,98.18003602839886,72.5
"2025-12-15 07:30:00",74.78233829363812,42.182959432756014,99.94757399670236,98.33633569990464,
"2025-12-15 08:00:00",76.661130291872,41.69475764268278,99.95117578318845,98.24361555579102,72.5
"2025-12-15 08:30:00",75.10293367861787,39.823317447402076,99.94517280571162,98.38402034544877,
"2025-12-15 09:00:00",73.44897212831675,39.70707892595606,99.94397221021626,98.49528451838509,75
"2025-12-15 09:30:00",76.15544155100535,38.6376845286528,99.94117082072708,98.80523471442196,
"2025-12-15 10:00:00",80.13199256338895,37.46367546204812,99.94117082072708,98.90590229945958,67.5
"2025-12-15 10:30:00",82.21618376153717,32.91874927350925,99.93716883574253,99.05690367701601,
"2025-12-15 11:00:00",83.13943884572788,31.012437521794727,99.93636843874562,99.2211507894458,62.5
"2025-12-15 11:30:00",76.8057655461558,28.757410205742183,99.94117082072708,99.31916922750875,
"2025-12-15 12:00:00",76.62848329193784,31.128676043240734,99.93756903424098,99.29797605171136,60
"2025-12-15 12:30:00",73.86577066522837,28.722538649308383,99.93436744625333,99.47017060506518,
"2025-12-15 13:00:00",72.06812705667201,29.687318377310245,99.93196625526261,99.28208116986332,65
"2025-12-15 13:30:00",69.62228310971499,28.071602929210744,99.93676863724407,99.42513510649572,
"2025-12-15 14:00:00",71.46982890346845,27.4904103219807,99.93676863724407,99.51255695665996,65
"2025-12-15 14:30:00",72.68007354954761,24.1427409043357,99.93796923273943,99.39334534279963,
"2025-12-15 15:00:00",76.57245170750302,26.421015924677437,99.93756903424098,99.4357316943944,65
"2025-12-15 15:30:00",77.56048207098469,25.072649075903758,99.93676863724407,99.66620748119107,
"2025-12-15 16:00:00",76.96090111224696,24.45658491223992,99.9391698282348,99.3853979018756,62.5
"2025-12-15 16:30:00",77.89182122647833,23.73590607927467,99.93876962973634,99.52845183850802,
"2025-12-15 17:00:00",79.0804547504377,22.480530047657794,99.93436744625333,99.61852283564691,62.5
"2025-12-15 17:30:00",81.90110725931203,23.956759270022086,99.93436744625333,99.52315354455865,
"2025-12-15 18:00:00",81.73202373142489,23.445309775659656,99.93276665225952,99.25294055314188,60
"2025-12-15 18:30:00",82.06513446160449,22.875741020574218,99.93436744625333,99.21320334852177,
"2025-12-15 19:00:00",83.42721868658698,19.83029175868883,99.93396724775488,99.10193917558546,57.49999999999999
"2025-12-15 19:30:00",80.39950028703596,21.538998023945137,99.93516784325026,99.09664088163612,
"2025-12-15 20:00:00",75.09283039399071,22.75950249912821,99.93756903424098,99.17876443785102,47.5
"2025-12-15 20:30:00",69.99261776283392,22.08531907474137,99.94077062222864,98.9456395040797,
"2025-12-15 21:00:00",62.45223176623159,22.37591537835639,99.93756903424098,98.42375755006888,40
"2025-12-15 21:30:00",53.31019283796935,21.992328257584564,99.94077062222864,98.34163399385399,
"2025-12-15 22:00:00",45.293632066260706,20.9810531210043,99.92956506427187,98.34958143477802,27.500000000000004
"2025-12-15 22:30:00",38.07190881463304,22.10856677903057,99.9311658582657,98.32308996503126,
"2025-12-15 23:00:00",32.61940886430774,21.92258514471696,99.91355712433368,97.85684009748861,17.5
"2025-12-15 23:30:00",26.640227999182915,21.678484249680345,99.9311658582657,97.76411995337503,
"2025-12-16 00:00:00",22.644561271476043,21.039172381727305,99.85592854055612,97.50450354985695,12.5
"2025-12-16 00:30:00",18.96482219863059,20.62071370452168,99.85272695256847,97.46476634523682,
"2025-12-16 01:00:00",16.874091486046545,21.201906311751713,99.85752933454994,97.24753629331356,15
"2025-12-16 01:30:00",15.730026672123804,20.097640358014644,99.92276168979815,96.74684751510014,
"2025-12-16 02:00:00",16.88788028819635,21.29489712890852,99.93356704925644,96.45809049486066,20
"2025-12-16 02:30:00",18.97059203693713,21.876089736138557,99.93676863724407,96.28854508848151,
"2025-12-16 03:00:00",24.836321108876103,22.015575961873765,99.93516784325026,96.23026385503869,37.5
"2025-12-16 03:30:00",31.13944670501071,26.351272811809835,99.94037042373016,96.35742290982304,
"2025-12-16 04:00:00",39.04003972782976,37.61478553992793,99.93876962973634,96.56140722687296,75
"2025-12-16 04:30:00",46.70290303633193,47.43694060211554,99.94157101922553,96.82897107131504,
"2025-12-16 05:00:00",56.34417171469555,42.60141810996165,99.93756903424098,97.10978065063051,80
"2025-12-16 05:30:00",62.95406272393348,43.70568406369871,99.94437240871473,97.46476634523682,
"2025-12-16 06:00:00",69.66528248011139,43.973032663024526,99.94517280571162,97.48860866800891,75
"2025-12-16 06:30:00",73.68513998186076,40.3928862024875,99.94117082072708,97.62636431069195,
"2025-12-16 07:00:00",78.53897285148906,41.415785191212365,99.93236645376106,98.01049062201972,77.5
"2025-12-16 07:30:00",79.59249572842917,39.23050098802744,99.93436744625333,98.08466673731058,
"2025-12-16 08:00:00",81.07944872304284,40.2998953853307,99.94437240871473,98.25421214368973,77.5
"2025-12-16 08:30:00",78.88252769410249,38.742299197954196,99.95517776817302,98.59860125039738,
"2025-12-16 09:00:00",76.47801078167291,41.45065674764617,99.95597816516992,98.58800466249869,72.5
"2025-12-16 09:30:00",78.6801904072098,38.579565267929794,99.95037538619155,98.585355515524,
"2025-12-16 10:00:00",83.13740320949405,36.09206090898524,99.95277657718229,99.12843064533222,72.5
"2025-12-16 10:30:00",84.9409851825654,32.1864465883994,99.94717379820392,99.0463070891173,
"2025-12-16 11:00:00",84.73177690201443,31.802859467627577,99.94997518769308,99.23969481826852,62.5
"2025-12-16 11:30:00",81.11887495668564,30.303382540974084,99.95197618018537,99.13107979230689,
"2025-12-16 12:00:00",78.16104995256633,29.21074043938161,99.95237637868382,99.21320334852177,62.5
"2025-12-16 12:30:00",74.89866936087063,29.443217482273624,99.94637340120698,99.26618628801526,
"2025-12-16 13:00:00",71.55371146637884,29.582703708008832,99.95117578318845,99.50460951573594,60
"2025-12-16 13:30:00",68.57783351915859,28.803905614320584,99.96798412012357,99.18141358482569,
"2025-12-16 14:00:00",68.56398105674592,26.97896082761827,99.98239126606796,99.58673307195083,62.5
"2025-12-16 14:30:00",70.37099196465941,25.177263745205163,99.98519265555717,99.3853979018756,
"2025-12-16 15:00:00",72.43999732261582,27.106823201208886,99.98079047207415,99.56553989615344,60
"2025-12-16 15:30:00",73.86073492449697,26.57212600255725,99.99559781651699,99.51255695665996,
"2025-12-16 16:00:00",75.29242978619489,25.688713239567594,99.99399702252317,99.68475151001378,60
"2025-12-16 16:30:00",76.27679336527842,25.584098570266185,99.99679841201235,99.67945321606445,
"2025-12-16 17:00:00",77.61607731025148,24.944786702313145,99.99519761801854,99.68475151001378,60
"2025-12-16 17:30:00",79.82761486858327,25.03777751946995,100,99.45427572321714,
"2025-12-16 18:00:00",80.5242136184766,23.78240148785308,99.99519761801854,99.08074599978808,57.49999999999999
"2025-12-16 18:30:00",82.77032707731394,24.34034639079391,99.99679841201235,99.05160538306667,
"2025-12-16 19:00:00",82.40709564028069,24.64256654655353,99.99279642702781,98.9853767086998,57.49999999999999
"2025-12-16 19:30:00",80.44727694576643,24.758805067999536,99.99039523603707,98.99332414962383,
"2025-12-16 20:00:00",76.3438739515016,24.50308032081832,99.99039523603707,98.87146338878881,45
"2025-12-16 20:30:00",72.08043078228582,24.1776124607695,99.99039523603707,98.69132139451096,
"2025-12-16 21:00:00",63.317706163859725,23.80564919214228,99.99399702252317,98.68337395358695,42.5
"2025-12-16 21:30:00",53.920843401336796,23.794025339997678,99.98679344955099,98.4105118151955,
"2025-12-16 22:00:00",46.18736757554056,23.80564919214228,99.98999503753862,98.53767086997986,30
"2025-12-16 22:30:00",37.742077208233624,23.096594211321634,99.98879444204326,98.35223058175269,
"2025-12-16 23:00:00",32.456559601603885,23.177961176333838,99.98959483904017,98.1641411465508,17.5
"2025-12-16 23:30:00",26.812290093867862,23.73590607927467,99.98879444204326,97.5601356363251,
"2025-12-17 00:00:00",22.656574741528146,22.43403463907939,99.98719364804943,97.5098018438063,15
"2025-12-17 00:30:00",18.98411675956103,23.67778681855167,99.98959483904017,97.3561513192752,
"2025-12-17 01:00:00",16.786950402197334,22.5735208648146,99.99279642702781,97.12832467945323,12.5
"2025-12-17 01:30:00",15.402232571675048,22.527025456236196,99.99039523603707,96.76539154392285,
"2025-12-17 02:00:00",16.166526145730288,23.317447402069043,99.98799404504635,96.46868708275936,17.5
"2025-12-17 02:30:00",18.099924590670213,23.37556666279205,99.98519265555717,96.27265020663346,
"2025-12-17 03:00:00",23.3269985702705,26.130419621062423,99.9839920600618,96.1772809155452,42.5
"2025-12-17 03:30:00",30.302832699238312,28.920144135766595,99.97918967808033,96.20112323831727,
"2025-12-17 04:00:00",37.36846343133452,39.74195048238987,99.99359682402472,96.5667055208223,70
"2025-12-17 04:30:00",44.1846056920254,52.57468325002906,99.98999503753862,96.77333898484687,
"2025-12-17 05:00:00",53.160814004188786,47.86702313146577,99.98999503753862,97.36939705414856,85
"2025-12-17 05:30:00",59.48567617325208,44.135766593048935,99.99519761801854,97.63431175161598,
"2025-12-17 06:00:00",66.3501569066284,45.1005463210508,99.99039523603707,97.86213839143795,85
"2025-12-17 06:30:00",70.53012951582679,43.717307915843314,99.99759880900928,98.24096640881636,
"2025-12-17 07:00:00",75.38739319001408,44.08927118447053,99.98919464054171,98.15089541167744,85
"2025-12-17 07:30:00",77.97891549549429,44.37986748808556,99.98719364804943,98.67542651266292,
"2025-12-17 08:00:00",79.74337461445852,45.333023363942814,99.99199603003089,98.53767086997986,85
"2025-12-17 08:30:00",78.8064524754493,43.17098686504708,99.99039523603707,98.80258556744728,
"2025-12-17 09:00:00",76.84578543287402,41.38091363477857,99.96998511261586,98.86881424181414,80
"2025-12-17 09:30:00",78.78063524551267,39.43973032663025,99.96558292913285,98.81848044929534,
"2025-12-17 10:00:00",81.62787466045293,37.1614553062885,99.96558292913285,99.17611529087634,77.5
"2025-12-17 10:30:00",83.48597879914806,33.023363942810654,99.96838431862204,98.89795485853556,
"2025-12-17 11:00:00",82.41120249130248,32.73276763919563,99.96798412012357,99.05425453004133,70
"2025-12-17 11:30:00",79.1942782577142,31.50063931186795,99.97118570811122,98.77609409770054,
"2025-12-17 12:00:00",76.12289380786625,32.15157503196559,99.96398213513903,99.09134258768677,70
"2025-12-17 12:30:00",72.30531367218038,30.896199000348716,99.93436744625333,98.97213097382644,
"2025-12-17 13:00:00",69.02710864210104,29.62919911658724,99.93836943123789,99.28737946381266,70
"2025-12-17 13:30:00",65.19159914440628,30.605602696733698,99.93396724775488,99.12578149835753,
"2025-12-17 14:00:00",64.47615904215822,30.338254097407884,99.93796923273943,99.26618628801526,70
"2025-12-17 14:30:00",65.43356680566045,26.432639776822036,99.93316685075797,99.30857263961005,
"2025-12-17 15:00:00",66.63742737549434,25.770080204579806,99.93676863724407,99.3324149623821,65
"2025-12-17 15:30:00",68.42981238745416,26.525630593978843,99.95437737117611,99.28208116986332,
"2025-12-17 16:00:00",69.50585278568742,25.584098570266185,99.96678352462821,99.34566069725548,62.5
"2025-12-17 16:30:00",70.32959377302369,23.863768452865283,99.96798412012357,99.54169757338137,
"2025-12-17 17:00:00",71.27345245364894,23.619667557828667,99.9659831276313,99.18141358482569,62.5
"2025-12-17 17:30:00",72.39669833009546,23.57317214925026,99.9695849141174,99.20790505457244,
"2025-12-17 18:00:00",73.60379868774366,23.20120888062304,99.9695849141174,98.93769206315567,55.00000000000001
"2025-12-17 18:30:00",76.02869445304773,22.78275020341741,99.96638332612976,98.94034121013034,
"2025-12-17 19:00:00",78.70937476346452,22.93386028129722,99.9687845171205,98.99067500264914,55.00000000000001
"2025-12-17 19:30:00",76.61860473289266,23.22445658491224,99.96398213513903,98.93239376920633,
"2025-12-17 20:00:00",73.57806760860612,22.492153899802396,99.96558292913285,98.80258556744728,42.5
"2025-12-17 20:30:00",71.98600857160217,23.282575845635243,99.96398213513903,98.77344495072587,
"2025-12-17 21:00:00",65.64291741840603,22.5967685691038,99.96718372312668,98.47674048956236,42.5
"2025-12-17 21:30:00",57.3824488485927,25.072649075903758,99.96398213513903,98.55091660485324,
"2025-12-17 22:00:00",49.113101766552106,23.108218063466236,99.96558292913285,98.10321076613332,27.500000000000004
"2025-12-17 22:30:00",39.786096820906735,22.492153899802396,99.96318173814211,97.93896365370351,
"2025-12-17 23:00:00",35.290954079816736,24.003254678600488,99.96478253213594,98.14029882377874,17.5
"2025-12-17 23:30:00",29.089211560278805,22.86411716842962,99.96398213513903,97.80120801102046,
"2025-12-18 00:00:00",23.78857741882675,20.713704521678487,99.96558292913285,97.45152061036346,15
"2025-12-18 00:30:00",19.57478360953929,22.18993374404278,99.9659831276313,97.41178340574336,
"2025-12-18 01:00:00",16.733051841074552,22.608392421248404,99.95277657718229,96.83162021828971,12.5
"2025-12-18 01:30:00",14.818668919804423,21.562245728234338,99.9455730042101,96.75744410299883,
"2025-12-18 02:00:00",15.526520794226743,21.690108101824947,99.94237141622244,96.47133622973402,15
"2025-12-18 02:30:00",16.426498065535313,22.468906195513195,99.94397221021626,96.40775670234184,
"2025-12-18 03:00:00",18.97343105813754,23.154713472044637,99.94157101922553,96.0951573593303,25
"2025-12-18 03:30:00",22.87686947213845,23.445309775659656,99.94957498919464,95.99978806824203,
"2025-12-18 04:00:00",27.96904255458867,25.97930954318261,99.96398213513903,96.29649252940553,52.5
"2025-12-18 04:30:00",34.5393968191316,31.94234569336278,99.9687845171205,96.4845819646074,
"2025-12-18 05:00:00",42.25430470270517,30.93107055678252,99.97358689910195,96.70711031048003,70
"2025-12-18 05:30:00",50.13405816722859,31.849354876205975,99.96718372312668,96.8951997456819,
"2025-12-18 06:00:00",59.508800435638555,32.941996977798446,99.97198610510813,97.2422379993642,72.5
"2025-12-18 06:30:00",65.93233212888505,31.27978612112054,99.97038531111431,97.69789127900816,
"2025-12-18 07:00:00",72.55800635284587,30.315006393118683,99.95437737117611,98.03433294479179,77.5
"2025-12-18 07:30:00",76.53025947948493,31.57038242473556,99.95917975315757,98.50853025325846,
"2025-12-18 08:00:00",80.21127387899719,31.767987911193767,99.95917975315757,98.09791247218396,70
"2025-12-18 08:30:00",81.38327023102214,32.04696036266419,99.97198610510813,98.72311115820706,
"2025-12-18 09:00:00",81.53368093276299,31.454143903289555,99.97038531111431,98.97213097382644,72.5
"2025-12-18 09:30:00",81.08863625991243,30.315006393118683,99.97038531111431,99.03041220726926,
"2025-12-18 10:00:00",80.6454718030832,29.303731256538416,99.96798412012357,98.79728727349794,67.5
"2025-12-18 10:30:00",80.48499900441983,28.280832267813555,99.96438233363747,99.01981561937058,
"2025-12-18 11:00:00",79.58472398070414,27.595024991282113,99.96638332612976,99.11518491045884,52.5
"2025-12-18 11:30:00",76.40196740214019,27.478786469836102,99.96718372312668,99.17611529087634,
"2025-12-18 12:00:00",74.32843569342357,27.52528187841451,99.96558292913285,99.1602204090283,57.49999999999999
"2025-12-18 12:30:00",71.35627132745664,27.316052539811693,99.96718372312668,99.13107979230689,
"2025-12-18 13:00:00",68.54294300283823,28.315703824247358,99.9687845171205,99.09134258768677,57.49999999999999
"2025-12-18 13:30:00",65.24799965633454,29.024758805068,99.95557796667147,99.32976581540744,
"2025-12-18 14:00:00",66.71938666496192,26.74648378472626,99.94957498919464,99.19730846667373,57.49999999999999
"2025-12-18 14:30:00",65.27664655888738,27.86237359060793,99.94477260721317,99.04365794214264,
"2025-12-18 15:00:00",67.97942300316403,25.514355457398587,99.94797419520083,99.23704567129384,57.49999999999999
"2025-12-18 15:30:00",68.5631888900804,27.15331860978728,99.94477260721317,99.26353714104059,
"2025-12-18 16:00:00",72.0130599225229,24.933162850168546,99.94477260721317,98.99862244357317,60
"2025-12-18 16:30:00",72.38341704820003,23.468557479948856,99.94637340120698,98.91914803433295,
"2025-12-18 17:00:00",70.4563333741359,23.01522724630943,99.94637340120698,99.01186817844655,52.5
"2025-12-18 17:30:00",72.69743920990665,23.526676740671864,99.94997518769308,98.80258556744728,
"2025-12-18 18:00:00",73.02637004426128,21.38788794606533,99.94877459219772,98.50588110628378,52.5
"2025-12-18 18:30:00",75.70932195277298,22.38753923050099,99.94317181321937,98.67542651266292,
"2025-12-18 19:00:00",78.79160746306417,23.863768452865283,99.94717379820392,98.73635689308043,52.5
"2025-12-18 19:30:00",77.6671836650071,23.770777635708477,99.94437240871473,98.67012821871359,
"2025-12-18 20:00:00",75.8197015315165,23.72428222713007,99.94877459219772,98.15884285260147,42.5
"2025-12-18 20:30:00",73.30618710267261,22.922236429152623,99.94637340120698,98.05022782663984,
"2025-12-18 21:00:00",67.92891592861241,24.840172033011743,99.94597320270854,98.09526332520929,42.5
"2025-12-18 21:30:00",60.75964362782056,23.631291409973265,99.94237141622244,97.91512133093146,
"2025-12-18 22:00:00",54.903978504542884,23.247704289201444,99.94397221021626,97.67404895623609,35
"2025-12-18 22:30:00",47.40953202604926,24.735557363710335,99.93276665225952,97.62636431069195,
"2025-12-18 23:00:00",41.575034182877936,24.596071137975127,99.93436744625333,97.27402776306029,17.5
"2025-12-18 23:30:00",34.602303136658385,24.31709868650471,99.93076565976725,97.33760729045248,
"2025-12-19 00:00:00",28.708962769560557,22.817621759851217,99.93796923273943,96.83426936526439,12.5
"2025-12-19 00:30:00",23.224059260029538,24.049750087178893,99.93876962973634,96.96142842004876,
"2025-12-19 01:00:00",19.34590434371903,22.689759386260608,99.94077062222864,96.81572533644167,15
"2025-12-19 01:30:00",16.63633182030411,22.015575961873765,99.93756903424098,96.67267139980926,
"2025-12-19 02:00:00",15.864815188504828,22.27130070905498,99.94077062222864,95.98654233336865,12.5
"2025-12-19 02:30:00",15.743010183634091,22.631640125537604,99.94037042373016,95.8805764543817,
"2025-12-19 03:00:00",17.566399847040767,22.817621759851217,99.93516784325026,95.66069725548373,20
"2025-12-19 03:30:00",19.758614762733373,22.5967685691038,99.93636843874562,95.71368019497723,
"2025-12-19 04:00:00",22.555553095579494,23.54992444496106,99.93676863724407,95.73222422379993,30
"2025-12-19 04:30:00",26.36489703868553,23.794025339997678,99.93756903424098,96.08191162445692,
"2025-12-19 05:00:00",32.47081094293556,24.072997791468094,99.93876962973634,96.1269471230264,45
"2025-12-19 05:30:00",39.13837214566193,24.782052772288736,99.93516784325026,96.35742290982304,
"2025-12-19 06:00:00",47.835312107373,24.53795187725212,99.94677359970547,96.76009324997351,50
"2025-12-19 06:30:00",55.10950315526609,23.305823549924444,99.94957498919464,97.08593832785843,
"2025-12-19 07:00:00",63.11412912885438,24.67743810298733,99.95117578318845,97.28462435095899,52.5
"2025-12-19 07:30:00",68.80330630471686,24.096245495757294,99.95277657718229,97.49920525590761,
"2025-12-19 08:00:00",73.65970854282521,23.945135417877488,99.94957498919464,97.67404895623609,50
"2025-12-19 08:30:00",76.85920904696408,26.165291177496226,99.95757895916375,98.17473773444951,
"2025-12-19 09:00:00",79.0233089046552,25.386493083807977,99.95197618018537,98.1959309102469,52.5
"2025-12-19 09:30:00",78.61431958171762,26.304777403231434,99.95357697417919,98.30454593620856,
"2025-12-19 10:00:00",79.5100139609725,26.467511333255842,99.95197618018537,98.48733707746106,50
"2025-12-19 10:30:00",80.27246104582176,25.409740788097174,99.95517776817302,98.50588110628378,
"2025-12-19 11:00:00",80.33421937518554,25.96768569103801,99.95517776817302,98.39991522729682,50
"2025-12-19 11:30:00",77.61520463789347,25.8049517610136,99.95117578318845,98.57475892762531,
"2025-12-19 12:00:00",75.28049310037963,27.083575496919682,99.95677856216683,98.47144219561302,50
"2025-12-19 12:30:00",47.11858731189588,26.235034290363828,99.95197618018537,98.42640669704356,
"2025-12-19 13:00:00",52.86454890289283,26.80460304544926,99.95357697417919,98.4423015788916,52.5
"2025-12-19 13:30:00",58.53561693628082,25.37486923166337,99.95197618018537,98.7496026279538,
"2025-12-19 14:00:00",67.82569384167712,25.409740788097174,99.95357697417919,98.45554731376498,55.00000000000001
"2025-12-19 14:30:00",67.791374505874,22.585144716959203,99.95197618018537,98.55886404577727,
"2025-12-19 15:00:00",69.88558283785027,23.480181332093455,99.95197618018537,98.96418353290241,52.5
"2025-12-19 15:30:00",70.80612997877803,22.07369522259677,99.95517776817302,98.77344495072587,
"2025-12-19 16:00:00",72.00592301557795,23.433685923515053,99.95197618018537,98.72840945215641,52.5
"2025-12-19 16:30:00",73.72159421069277,23.35231895850285,99.95317677568075,98.86881424181414,
"2025-12-19 17:00:00",75.14502478012407,24.270603277926302,99.95517776817302,98.7707958037512,55.00000000000001
"2025-12-19 17:30:00",76.5274916153928,23.538300592816462,99.95197618018537,98.67542651266292,
"2025-12-19 18:00:00",77.84340034242746,23.794025339997678,99.95637836366839,98.75490092190316,52.5
"2025-12-19 18:30:00",81.85079869835053,21.190282459607115,99.95037538619155,98.60919783829607,
"2025-12-19 19:00:00",85.32338759943704,22.07369522259677,99.95237637868382,98.45554731376498,52.5
"2025-12-19 19:30:00",84.1587997127503,25.026153667325353,99.95117578318845,98.3601780226767,
"2025-12-19 20:00:00",80.52914634500121,22.5967685691038,99.95197618018537,98.34163399385399,42.5
"2025-12-19 20:30:00",76.34745271538378,23.56154829710566,99.95597816516992,98.10850906008265,
"2025-12-19 21:00:00",69.32867913684873,22.957107985586422,99.94877459219772,98.05022782663984,42.5
"2025-12-19 21:30:00",59.246202983936016,22.91061257700802,99.95037538619155,98.10850906008265,
"2025-12-19 22:00:00",51.47606690089421,22.201557596187378,99.94877459219772,98.12970223588006,30
"2025-12-19 22:30:00",42.56245217813772,23.003603394164827,99.95117578318845,97.96015682950092,
"2025-12-19 23:00:00",36.37539358768776,24.014878530745086,99.95037538619155,97.57603051817316,17.5
"2025-12-19 23:30:00",29.47661786078335,23.72428222713007,99.94237141622244,97.40913425876869,
"2025-12-20 00:00:00",24.636053167054545,22.22480530047658,99.94397221021626,96.94023524425135,15
